date,commit_sum_count
2016-09-28,9194
2016-09-29,9195
2016-09-30,9205
2016-10-02,9208
2016-10-04,9213
2016-10-05,9216
2016-10-06,9227
2016-10-07,9240
2016-10-08,9243
2016-10-09,9246
2016-10-10,9256
2016-10-12,9257
2016-10-11,9268
2016-10-13,9271
2016-10-14,9272
2016-10-15,9273
2016-10-17,9275
2016-10-19,9278
2016-10-20,9279
2016-10-22,9282
2016-10-21,9286
2016-10-23,9287
2016-10-24,9290
2016-10-25,9302
2016-10-26,9307
2016-10-27,9309
2016-10-28,9311
2016-10-29,9320
2016-10-30,9321
2016-10-31,9322
2016-11-01,9324
2016-11-04,9330
2016-11-07,9340
2016-11-08,9344
2016-11-09,9360
2016-11-10,9361
2016-11-11,9372
2016-11-13,9373
2016-11-14,9385
2016-11-15,9390
2016-11-16,9398
2016-11-17,9402
2016-11-21,9405
2016-11-22,9416
2016-11-23,9417
2016-11-28,9427
2016-11-29,9431
2016-11-30,9434
2016-12-01,9438
2016-12-05,9450
2016-12-06,9453
2016-12-07,9463
2016-12-08,9467
2016-12-10,9468
2016-12-11,9470
2016-12-13,9472
2016-12-14,9474
2016-12-20,9475
2016-12-21,9477
2016-12-28,9479
2017-01-02,9481
2017-01-05,9496
2017-01-06,9498
2017-01-12,9503
2017-01-15,9504
2017-01-20,9505
2017-01-27,9506
2017-01-30,9507
2017-02-01,9523
2017-02-02,9524
2017-02-06,9526
2017-02-07,9529
2017-02-08,9533
2017-02-09,9542
2017-02-14,9543
2017-02-16,9546
2017-02-20,9547
2017-02-22,9555
2017-02-23,9572
2017-02-24,9579
2017-02-27,9583
2017-02-28,9592
2017-03-01,9593
2017-03-02,9597
2017-03-03,9602
2017-03-04,9603
2017-03-06,9619
2017-03-07,9625
2017-03-08,9639
2017-03-09,9646
2017-03-13,9651
2017-03-14,9652
2017-03-15,9656
2017-03-17,9661
2017-03-19,9662
2017-03-20,9665
2017-03-21,9670
2017-03-22,9673
2017-03-23,9694
2017-03-24,9701
2017-03-27,9705
2017-03-29,9706
2017-03-28,9720
2017-03-30,9721
2017-04-02,9722
2017-04-03,9727
2017-04-04,9731
2017-04-05,9739
2017-04-06,9748
2017-04-10,9749
2017-04-11,9751
2017-04-12,9754
2017-04-13,9756
2017-04-14,9758
2017-04-15,9759
2017-04-16,9770
2017-04-17,9775
2017-04-18,9780
2017-04-19,9782
2017-04-20,9792
2017-04-21,9794
2017-04-24,9800
2017-04-25,9805
2017-04-26,9811
2017-04-28,9812
2017-05-01,9822
2017-05-02,9823
2017-05-03,9826
2017-05-04,9827
2017-05-05,9834
2017-05-08,9853
2017-05-09,9855
2017-05-10,9864
2017-05-12,9884
2017-05-15,9891
2017-05-16,9892
2017-05-17,9893
2017-05-18,9895
2017-05-19,9904
2017-05-25,9907
2017-05-26,9908
2017-05-27,9909
2017-05-30,9913
2017-05-31,9919
2017-06-01,9920
2017-06-02,9921
2017-06-05,9924
2017-06-06,9927
2017-06-07,9931
2017-06-08,9932
2017-06-09,9934
2017-06-10,9935
2017-06-12,9937
2017-06-13,9943
2017-06-14,9960
2017-06-15,9969
2017-06-16,9972
2017-06-19,9980
2017-06-20,9981
2017-06-21,9982
2017-06-22,9988
2017-06-23,9992
2017-06-26,9997
2017-06-27,10012
2017-06-28,10017
2017-06-29,10021
2017-06-30,10024
2017-07-03,10027
2017-07-05,10032
2017-07-06,10041
2017-07-07,10053
2017-07-08,10056
2017-07-09,10057
2017-07-10,10058
2017-07-11,10059
2017-07-12,10061
2017-07-14,10067
2017-07-17,10073
2017-07-19,10076
2017-07-20,10082
2017-07-21,10086
2017-07-22,10088
2017-07-24,10091
2017-07-26,10101
2017-07-27,10102
2017-07-28,10103
2017-07-31,10108
2017-08-01,10111
2017-08-02,10113
2017-08-03,10117
2017-08-04,10118
2017-08-07,10120
2017-08-08,10121
2017-08-09,10129
2017-08-10,10135
2017-08-11,10138
2017-08-12,10139
2017-08-14,10147
2017-08-15,10155
2017-08-16,10162
2017-08-17,10163
2017-08-18,10164
2017-08-21,10186
2017-08-22,10194
2017-08-23,10197
2017-08-26,10198
2017-08-25,10205
2017-08-27,10206
2017-08-28,10207
2017-08-29,10217
2017-08-30,10223
2017-08-31,10224
2017-09-03,10225
2017-09-05,10228
2017-09-06,10262
2017-09-07,10265
2017-09-09,10266
2017-09-11,10267
2017-09-13,10268
2017-09-14,10269
2017-09-15,10270
2017-09-18,10271
2017-09-20,10272
2017-09-22,10276
2017-09-25,10277
2017-09-26,10278
2017-09-28,10283
2017-09-29,10293
2017-10-03,10295
2017-10-04,10303
2017-10-05,10313
2017-10-10,10315
2017-10-11,10317
2017-10-13,10318
2017-10-17,10319
2017-10-18,10321
2017-10-20,10331
2017-10-23,10350
2017-10-24,10356
2017-10-26,10359
2017-10-30,10360
2017-10-31,10362
2017-11-01,10363
2017-11-02,10374
2017-11-04,10375
2017-11-06,10376
2017-11-07,10378
2017-11-09,10379
2017-11-10,10381
2017-11-15,10386
2017-11-17,10389
2017-11-19,10390
2017-11-22,10392
2017-11-29,10393
2017-12-01,10396
2017-12-05,10399
2017-12-06,10403
2017-12-07,10405
2017-12-08,10406
2017-12-10,10407
2017-12-12,10409
2017-12-13,10423
2017-12-14,10434
2017-12-15,10441
2017-12-20,10444
2017-12-21,10462
2017-12-25,10463
2017-12-27,10465
2017-12-28,10466
2018-01-01,10467
2018-01-02,10474
2018-01-03,10484
2018-01-04,10488
2018-01-05,10494
2018-01-06,10495
2018-01-08,10501
2018-01-09,10509
2018-01-10,10512
2018-01-11,10513
2018-01-12,10533
2018-01-15,10534
2018-01-16,10557
2018-01-17,10558
2018-01-18,10559
2018-01-19,10561
2018-01-20,10562
2018-01-22,10563
2018-01-25,10573
2018-01-26,10576
2018-01-29,10579
2018-01-31,10581
2018-02-01,10585
2018-02-02,10588
2018-02-06,10590
2018-02-07,10592
2018-02-08,10594
2018-02-09,10598
2018-02-10,10601
2018-02-12,10605
2018-02-14,10609
2018-02-15,10612
2018-02-16,10617
2018-02-21,10623
2018-02-22,10632
2018-02-23,10645
2018-02-25,10647
2018-02-26,10652
2018-02-27,10653
2018-02-28,10670
2018-03-01,10672
2018-03-06,10674
2018-03-07,10676
2018-03-08,10679
2018-03-09,10681
2018-03-12,10682
2018-03-14,10683
2018-03-15,10691
2018-03-16,10696
2018-03-20,10699
2018-03-21,10700
2018-03-22,10711
2018-03-23,10714
2018-03-26,10716
2018-03-27,10721
2018-04-02,10725
2018-04-03,10726
2018-04-04,10746
2018-04-05,10753
2018-04-06,10756
2018-04-09,10762
2018-04-10,10775
2018-04-12,10778
2018-04-16,10781
2018-04-17,10783
2018-04-18,10790
2018-04-19,10793
2018-04-20,10888
2018-04-23,10892
2018-04-24,10900
2018-04-25,10906
2018-04-26,10920
2018-04-27,10931
2018-04-30,10932
2018-05-01,10934
2018-05-02,10948
2018-05-03,10961
2018-05-04,10970
2018-05-06,10972
2018-05-07,10989
2018-05-08,10993
2018-05-09,10999
2018-05-10,11000
2018-05-11,11008
2018-05-16,11010
2018-05-17,11012
2018-05-21,11013
2018-05-22,11017
2018-05-23,11018
2018-05-24,11025
2018-05-25,11034
2018-05-29,11038
2018-05-30,11045
2018-05-31,11048
2018-06-04,11050
2018-06-06,11052
2018-06-07,11053
2018-06-08,11061
2018-06-10,11062
2018-06-11,11065
2018-06-12,11088
2018-06-13,11098
2018-06-14,11099
2018-06-15,11104
2018-06-17,11105
2018-06-18,11126
2018-06-19,11127
2018-06-26,11132
2018-06-27,11133
2018-06-28,11134
2018-06-29,11138
2018-07-02,11139
2018-07-04,11140
2018-07-06,11151
2018-07-09,11152
2018-07-12,11155
2018-07-13,11161
2018-07-14,11162
2018-07-16,11165
2018-07-17,11180
2018-07-18,11205
2018-07-19,11212
2018-07-20,11216
2018-07-27,11242
2018-07-28,11243
2018-07-30,11253
2018-07-31,11265
2018-08-01,11266
2018-08-02,11273
2018-08-03,11274
2018-08-04,11275
2018-08-06,11276
2018-08-07,11278
2018-08-08,11283
2018-08-13,11284
2018-08-14,11288
2018-08-15,11289
2018-08-16,11291
2018-08-17,11310
2018-08-22,11311
2018-08-23,11312
2018-08-24,11314
2018-08-28,11316
2018-08-29,11320
2018-08-30,11332
2018-08-31,11342
2018-09-03,11343
2018-09-04,11346
2018-09-05,11353
2018-09-07,11367
2018-09-10,11374
2018-09-11,11380
2018-09-12,11383
2018-09-17,11392
2018-09-18,11398
2018-09-19,11412
2018-09-20,11428
2018-09-21,11429
2018-09-24,11432
2018-09-25,11437
2018-09-26,11444
2018-09-27,11446
2018-09-28,11450
2018-10-01,11456
2018-10-02,11457
2018-10-03,11460
2018-10-04,11466
2018-10-05,11467
2018-10-08,11477
2018-10-09,11486
2018-10-10,11490
2018-10-11,11498
2018-10-12,11511
2018-10-16,11522
2018-10-17,11528
2018-10-18,11533
2018-10-19,11539
2018-10-22,11540
2018-10-23,11544
2018-10-24,11551
2018-10-25,11553
2018-10-26,11555
2018-10-27,11557
2018-10-28,11558
2018-10-29,11561
2018-10-30,11562
2018-10-31,11566
2018-11-01,11571
2018-11-02,11588
2018-11-05,11601
2018-11-06,11605
2018-11-07,11613
2018-11-08,11616
2018-11-09,11622
2018-11-10,11623
2018-11-12,11641
2018-11-13,11660
2018-11-15,11668
2018-11-16,11671
2018-11-26,11672
2018-11-27,11677
2018-11-28,11678
2018-11-30,11681
2018-12-01,11683
2018-12-03,11691
2018-12-04,11695
2018-12-05,11696
2018-12-06,11705
2018-12-07,11724
2018-12-10,11726
2018-12-11,11733
2018-12-13,11742
2018-12-17,11747
2018-12-18,11754
2018-12-19,11763
2018-12-20,11768
2018-12-21,11769
2018-12-22,11770
2018-12-23,11771
2018-12-31,11772
2019-01-02,11773
2019-01-03,11784
2019-01-04,11788
2019-01-07,11796
2019-01-08,11804
2019-01-09,11816
2019-01-11,11819
2019-01-14,11820
2019-01-17,11822
2019-01-18,11823
2019-01-20,11824
2019-01-22,11825
2019-01-24,11827
2019-01-25,11832
2019-01-28,11835
2019-01-29,11837
2019-02-01,11862
2019-02-04,11866
2019-02-05,11870
2019-02-06,11871
2019-02-07,11874
2019-02-11,11875
2019-02-12,11889
2019-02-14,11891
2019-02-15,11893
2019-02-17,11894
2019-02-19,11895
2019-02-20,11897
2019-02-21,11898
2019-02-22,11903
2019-02-26,11912
2019-02-27,11915
2019-02-28,11916
2019-03-01,11935
2019-03-04,11947
2019-03-05,11953
2019-03-07,11957
2019-03-08,11958
2019-03-11,11964
2019-03-12,11966
2019-03-19,11975
2019-03-20,11986
2019-03-21,11999
2019-03-22,12009
2019-03-25,12017
2019-03-28,12022
2019-03-29,12025
2019-04-01,12026
2019-04-02,12027
2019-04-09,12035
2019-04-12,12037
2019-04-15,12038
2019-04-19,12039
2019-04-22,12040
2019-04-24,12043
2019-04-25,12050
2019-04-26,12051
2019-04-29,12052
2019-05-03,12053
2019-05-06,12054
2019-05-08,12066
2019-05-09,12069
2019-05-10,12070
2019-05-13,12075
2019-05-14,12078
2019-05-21,12080
2019-05-24,12084
2019-05-28,12085
2019-05-29,12088
2019-05-30,12091
2019-06-04,12105
2019-06-05,12122
2019-06-10,12123
2019-06-11,12124
2019-06-13,12127
2019-06-14,12128
2019-06-17,12137
2019-06-19,12144
2019-06-20,12148
2019-06-21,12150
2019-06-24,12151
2019-06-25,12154
2019-06-26,12158
2019-07-08,12159
2019-07-10,12160
2019-07-14,12161
2019-07-18,12166
2019-07-19,12167
2019-07-26,12169
2019-07-30,12171
2019-08-02,12173
2019-08-03,12175
2019-08-05,12178
2019-08-06,12183
2019-08-08,12189
2019-08-09,12190
2019-08-14,12191
2019-08-16,12192
2019-08-19,12196
2019-08-20,12198
2019-08-21,12200
2019-08-22,12201
2019-08-23,12202
2019-08-26,12204
2019-08-27,12214
2019-08-28,12223
2019-08-29,12226
2019-09-04,12227
2019-09-05,12230
2019-09-06,12240
2019-09-08,12241
2019-09-10,12244
2019-09-11,12250
2019-09-12,12254
2019-09-17,12255
2019-09-18,12256
2019-09-22,12257
2019-09-23,12259
2019-09-24,12265
2019-09-26,12268
2019-09-28,12269
2019-10-01,12272
2019-10-02,12282
2019-10-03,12283
2019-10-04,12286
2019-10-05,12288
2019-10-07,12296
2019-10-08,12314
2019-10-09,12319
2019-10-10,12326
2019-10-11,12328
2019-10-14,12332
2019-10-15,12333
2019-10-21,12335
2019-10-24,12336
2019-10-25,12338
2019-10-28,12339
2019-10-30,12340
2019-10-31,12342
2019-11-01,12349
2019-11-04,12351
2019-11-05,12353
2019-11-06,12357
2019-11-07,12363
2019-11-11,12367
2019-11-12,12379
2019-11-13,12381
2019-11-14,12383
2019-11-15,12389
2019-11-17,12390
2019-11-19,12397
2019-11-21,12402
2019-11-22,12470
2019-11-25,12472
2019-11-28,12473
2019-12-03,12474
2019-12-05,12476
2019-12-11,12479
2019-12-16,12481
2019-12-17,12501
2019-12-18,12507
2019-12-19,12509
2019-12-20,12512
2020-01-06,12515
2020-01-07,12518
2020-01-08,12520
2020-01-09,12521
2020-01-11,12522
2020-01-13,12525
2020-01-15,12526
2020-01-16,12528
2020-01-21,12531
2020-01-27,12536
2020-01-29,12538
2020-01-30,12541
2020-01-31,12545
2020-02-03,12550
2020-02-04,12551
2020-02-05,12553
2020-02-06,12554
2020-02-07,12557
2020-02-10,12674
2020-02-11,12678
2020-02-12,12689
2020-02-13,12690
2020-02-14,12694
2020-02-15,12696
2020-02-18,12698
2020-02-23,12701
2020-03-02,12702
2020-03-03,12714
2020-03-04,12729
2020-03-05,12731
2020-03-06,12735
2020-03-07,12737
2020-03-09,12750
2020-03-10,12767
2020-03-11,12769
2020-03-13,12771
2020-03-17,12772
2020-03-18,12773
2020-03-19,12775
2020-03-20,12776
2020-03-23,12786
2020-03-24,12792
2020-03-25,12798
2020-03-26,12801
2020-03-27,12805
2020-03-28,12808
2020-03-30,12822
2020-03-31,12823
2020-04-01,12826
2020-04-02,12827
2020-04-03,12836
2020-04-05,12840
2020-04-06,12850
2020-04-08,12855
2020-04-10,12856
2020-04-13,12861
2020-04-15,12865
2020-04-16,12871
2020-04-17,12883
2020-04-20,12890
2020-04-21,12892
2020-04-22,12899
2020-04-23,12900
2020-04-24,12901
2020-04-28,12902
2020-04-29,12906
2020-04-30,12908
2020-05-01,12911
2020-05-04,12918
2020-05-05,12919
2020-05-06,12928
2020-05-07,12935
2020-05-08,12936
2020-05-11,12940
2020-05-12,12945
2020-05-13,12975
2020-05-14,12978
2020-05-15,12980
2020-05-18,12981
2020-05-19,12982
2020-05-20,12986
2020-05-21,12989
2020-05-26,12992
2020-05-27,12996
2020-05-28,13026
2020-05-29,13060
2020-06-01,13064
2020-06-03,13066
2020-06-04,13072
2020-06-05,13078
2020-06-08,13082
2020-06-09,13086
2020-06-10,13090
2020-06-11,13094
2020-06-12,13111
2020-06-15,13121
2020-06-16,13127
2020-06-17,13129
2020-06-24,13130
2020-06-26,13131
2020-06-29,13143
2020-06-30,13246
2020-07-01,13247
2020-07-02,13250
2020-07-03,13251
2020-07-05,13253
2020-07-06,13261
2020-07-07,13264
2020-07-08,13273
2020-07-09,13315
2020-07-10,13320
2020-07-11,13323
2020-07-13,13327
2020-07-14,13328
2020-07-16,13344
2020-07-17,13347
2020-07-20,13359
2020-07-22,13361
2020-07-23,13367
2020-07-24,13369
2020-07-27,13371
2020-07-28,13376
2020-07-29,13386
2020-07-30,13397
2020-07-31,13402
2020-08-05,13404
2020-08-06,13424
2020-08-07,13444
2020-08-10,13449
2020-08-11,13452
2020-08-12,13459
2020-08-17,13460
2020-08-18,13464
2020-08-19,13479
2020-08-20,13482
2020-08-21,13492
2020-08-24,13496
2020-08-27,13498
2020-08-28,13499
2020-09-01,13500
2020-09-02,13521
2020-09-03,13527
2020-09-04,13532
2020-09-08,13535
2020-09-09,13536
2020-09-10,13538
2020-09-12,13539
2020-09-14,13541
2020-09-15,13561
2020-09-16,13564
2020-09-17,13567
2020-09-18,13568
2020-09-22,13588
2020-09-23,13591
2020-09-25,13592
2020-09-30,13594
2020-10-01,13595
2020-10-02,13599
2020-10-03,13600
2020-10-06,13601
2020-10-07,13603
2020-10-08,13605
2020-10-09,13607
2020-10-13,13609
2020-10-14,13618
2020-10-15,13623
2020-10-18,13624
2020-10-19,13627
2020-10-21,13628
2020-10-22,13629
2020-10-26,13637
2020-10-27,13638
2020-10-28,13656
2020-10-30,13665
2020-10-31,13667
2020-11-02,13671
2020-11-03,13684
2020-11-05,13692
2020-11-06,13705
2020-11-09,13709
2020-11-11,13711
2020-11-13,13712
2020-11-16,13713
2020-11-17,13721
2020-11-18,13728
2020-11-20,13731
2020-11-24,13734
2020-12-03,13736
2020-12-04,13740
2020-12-10,13741
2020-12-14,13743
2020-12-22,13745
2021-01-04,13746
2021-01-05,13748
2021-01-06,13749
2021-01-07,13752
2021-01-12,13758
2021-01-13,13759
2021-01-14,13760
2021-01-20,13761
2021-01-21,13762
2021-01-23,13763
2021-01-25,13764
2021-01-26,13765
2021-01-28,13766
2021-02-01,13767
2021-02-04,13774
2021-02-09,13776
2021-02-10,13780
2021-02-11,13781
2021-02-12,13783
2021-02-17,13784
2021-02-19,13790
2021-02-20,13791
2021-02-22,13797
2021-02-23,13810
2021-02-24,13812
2021-02-25,13814
2021-02-26,13816
2021-03-01,13817
2021-03-08,13836
2021-03-09,13841
2021-03-10,13843
2021-03-11,13848
2021-03-12,13850
2021-03-13,13851
2021-03-15,13856
2021-03-17,13862
2021-03-18,13863
2021-03-23,13865
2021-03-24,13872
2021-03-25,13878
2021-03-27,13879
2021-03-29,13880
2021-03-30,13882
2021-03-31,13885
2021-04-05,13887
2021-04-06,13890
2021-04-07,13895
2021-04-12,13896
2021-04-13,13906
2021-04-14,13912
2021-04-15,13913
2021-04-22,13914
2021-04-23,13915
2021-04-27,13916
2021-04-28,13917
2021-04-29,13921
2021-04-30,13922
2021-05-01,13923
2021-05-03,13924
2021-05-06,13925
2021-05-10,13927
2021-05-12,13928
2021-05-17,13931
2021-05-18,13933
2021-05-24,13937
2021-05-25,13940
2021-05-26,13944
2021-05-27,13946
2021-06-01,13947
2021-06-04,13948
2021-06-05,13950
2021-06-08,13951
2021-06-09,13960
2021-06-10,13961
2021-06-11,13966
2021-06-14,13968
2021-06-15,13972
2021-06-17,13978
2021-06-19,13979
2021-06-21,13982
2021-06-22,13991
2021-06-23,13992
2021-06-24,13994
2021-06-25,13998
2021-06-28,14001
2021-06-29,14014
2021-07-01,14017
2021-07-02,14022
2021-07-06,14025
2021-07-07,14027
2021-07-08,14028
2021-07-09,14031
2021-07-12,14037
2021-07-22,14038
2021-07-27,14045
2021-08-02,14047
2021-08-06,14048
2021-08-13,14052
2021-08-20,14053
2021-08-23,14054
2021-08-27,14055
2021-09-01,14056
2021-09-15,14057
2021-09-27,14058
2021-10-01,14059
2021-10-04,14060
2021-10-06,14061
2021-10-11,14062
2021-10-13,14063
2021-10-14,14064
2021-10-18,14066
2021-10-19,14067
2021-10-20,14069
2021-10-24,14071
2021-10-25,14072
2021-10-28,14074
2021-10-29,14081
2021-11-01,14084
2021-11-02,14099
2021-11-03,14102
2021-11-04,14108
2021-11-05,14113
2021-11-08,14118
2021-11-09,14119
2021-12-03,14120
2021-12-07,14121
2021-12-09,14122
2021-12-13,14123
2021-12-15,14126
2021-12-16,14127
2021-12-17,14129
2021-12-22,14130
2021-12-23,14132
2022-01-06,14134
2022-01-14,14137
2022-01-22,14138
2022-01-28,14139
2022-02-04,14140
2022-02-07,14141
2022-04-17,14142
2022-04-19,14143
2022-04-25,15605
2022-04-27,15609
2022-04-28,15611
2022-04-29,15613
2022-05-02,15621
2022-05-04,15643
2022-05-06,15646
2022-05-10,15650
2022-05-11,15654
2022-05-12,15655
2022-05-13,15662
2022-05-16,15667
2022-05-17,15671
2022-05-18,15673
2022-05-23,15674
2022-05-24,15680
2022-05-25,15702
2022-05-26,15703
2022-05-27,15704
2022-05-31,15712
2022-06-01,15713
2022-06-02,15714
2022-06-03,15720
2022-06-06,15724
2022-06-07,15726
2022-06-08,15741
2022-06-10,15744
2022-06-13,15745
2022-06-15,15804
2022-06-20,15828
2022-06-21,15834
2022-06-22,15835
2022-06-24,15843
2022-06-27,15859
2022-06-28,15871
2022-06-29,15888
2022-06-30,15900
2022-07-01,15907
2022-07-06,15908
2022-07-07,15927
2022-07-08,15961
2022-07-11,15969
2022-07-13,15976
2022-07-14,15978
2022-07-15,15984
2022-07-18,15987
2022-07-20,15991
2022-07-21,15994
2022-07-25,16014
2022-07-26,16019
2022-07-27,16023
2022-07-28,16046
2022-07-29,16054
2022-08-01,16060
2022-08-02,16062
2022-08-03,16072
2022-08-05,16076
2022-08-06,16077
2022-08-08,16081
2022-08-25,16084
2022-08-30,16085
2022-09-02,16086
2022-09-09,16087
2022-09-10,16088
2022-09-13,16096
2022-09-14,16106
2022-09-15,16107
2022-09-16,16108
2022-09-19,16126
2022-09-20,16129
2022-09-21,16144
2022-09-22,16148
2022-09-23,16152
2022-09-26,16153
2022-09-28,16167
2022-09-29,16169
2022-09-30,16170
2022-10-04,16172
2022-10-05,16174
2022-10-06,16176
2022-10-07,16178
2022-10-12,16180
2022-10-14,16182
2022-10-17,16186
2022-10-18,16189
2022-10-19,16192
2022-10-24,16196
2022-10-26,16200
2022-10-27,16207
2022-11-01,16210
2022-11-03,16217
2022-11-04,16230
2022-11-08,16258
2022-11-09,16259
2022-11-10,16260
2022-11-11,16261
2022-11-14,16274
2022-11-15,16277
2022-11-16,16279
2022-11-17,16280
2022-11-18,16281
2022-11-21,16282
2022-11-22,16284
2022-11-28,16286
2022-12-05,16287
2022-12-06,16288
2022-12-07,16289
2022-12-08,16300
2022-12-09,16312
2022-12-13,16313
2022-12-14,16314
2022-12-16,16315
2023-01-03,16320
2023-01-04,16321
2023-01-05,16323
2023-01-09,16324
2023-01-10,16325
2023-01-11,16327
2023-01-12,16331
2023-01-13,16333
2023-01-17,16334
2023-01-18,16337
2023-01-19,16339
2023-01-20,16344
2023-01-23,16352
2023-01-24,16353
2023-01-25,16355
2023-01-26,16356
2023-02-07,16361
2023-02-08,16363
2023-02-13,16364
2023-02-14,16373
2023-02-15,16378
2023-02-16,16383
2023-02-17,16386
2023-02-21,16396
2023-02-22,16406
2023-02-24,16412
2023-03-01,16414
2023-03-06,16415
2023-03-07,16416
2023-03-15,16419
2023-04-07,16420
2023-04-10,16422
2023-04-13,16425
2023-04-14,16427
