date,commit_sum_count
2018-12-18,23112
2018-12-19,23130
2018-12-20,23147
2018-12-21,23149
2019-01-03,23151
2019-01-04,23153
2019-01-05,23154
2019-01-07,23156
2019-01-08,23167
2019-01-09,23181
2019-01-10,23188
2019-01-11,23199
2019-01-12,23203
2019-01-13,23205
2019-01-14,23217
2019-01-15,23237
2019-01-16,23246
2019-01-17,23264
2019-01-18,23268
2019-01-21,23272
2019-01-22,23287
2019-01-23,23304
2019-01-24,23308
2019-01-25,23312
2019-01-28,23317
2019-01-29,23326
2019-01-30,23338
2019-01-31,23346
2019-02-01,23369
2019-02-04,23370
2019-02-05,23381
2019-02-06,23390
2019-02-07,23402
2019-02-08,23418
2019-02-11,23435
2019-02-12,23458
2019-02-13,23465
2019-02-14,23476
2019-02-15,23479
2019-02-18,23481
2019-02-19,23489
2019-02-20,23517
2019-02-21,23543
2019-02-22,23589
2019-02-24,23591
2019-02-25,23606
2019-02-26,23625
2019-02-27,23635
2019-02-28,23644
2019-03-01,23652
2019-03-02,23654
2019-03-04,23658
2019-03-05,23672
2019-03-06,23683
2019-03-07,23686
2019-03-08,23698
2019-03-11,23712
2019-03-12,23725
2019-03-13,23735
2019-03-14,23749
2019-03-15,23757
2019-03-18,23768
2019-03-19,23785
2019-03-20,23789
2019-03-21,23805
2019-03-22,23816
2019-03-25,23824
2019-03-26,23827
2019-03-27,23834
2019-03-28,23846
2019-03-29,23858
2019-04-01,23863
2019-04-02,23869
2019-04-03,23880
2019-04-04,23884
2019-04-05,23888
2019-04-08,23900
2019-04-10,23909
2019-04-11,23914
2019-04-12,23918
2019-04-15,23922
2019-04-16,23926
2019-04-17,23941
2019-04-18,23950
2019-04-19,23951
2019-04-22,23952
2019-04-23,23957
2019-04-24,23972
2019-04-25,23982
2019-04-26,23991
2019-04-27,23992
2019-04-29,24005
2019-04-30,24014
2019-05-01,24026
2019-05-02,24034
2019-05-03,24041
2019-05-04,24042
2019-05-05,24045
2019-05-06,24051
2019-05-07,24055
2019-05-08,24061
2019-05-09,24065
2019-05-10,24066
2019-05-11,24069
2019-05-13,24077
2019-05-14,24095
2019-05-15,24097
2019-05-16,24105
2019-05-17,24110
2019-05-20,24115
2019-05-21,24120
2019-05-22,24125
2019-05-23,24131
2019-05-24,24134
2019-05-27,24138
2019-05-28,24146
2019-05-29,24150
2019-05-31,24155
2019-06-01,24158
2019-06-03,24172
2019-06-04,24184
2019-06-05,24196
2019-06-06,24201
2019-06-07,24211
2019-06-10,24225
2019-06-11,24228
2019-06-12,24237
2019-06-13,24247
2019-06-14,24254
2019-06-15,24255
2019-06-17,24262
2019-06-18,24275
2019-06-19,24281
2019-06-20,24291
2019-06-21,24296
2019-06-24,24299
2019-06-25,24308
2019-06-26,24316
2019-06-27,24320
2019-06-28,24327
2019-06-30,24328
2019-07-01,24333
2019-07-02,24339
2019-07-03,24342
2019-07-04,24343
2019-07-05,24347
2019-07-06,24349
2019-07-08,24355
2019-07-09,24358
2019-07-10,24363
2019-07-11,24370
2019-07-12,24389
2019-07-15,24395
2019-07-16,24403
2019-07-17,24414
2019-07-18,24438
2019-07-19,24447
2019-07-21,24448
2019-07-22,24453
2019-07-23,24459
2019-07-24,24460
2019-07-25,24466
2019-07-26,24472
2019-07-27,24474
2019-07-29,24481
2019-07-30,24498
2019-07-31,24503
2019-08-01,24518
2019-08-02,24528
2019-08-04,24530
2019-08-05,24545
2019-08-06,24556
2019-08-07,24560
2019-08-08,24572
2019-08-09,24577
2019-08-11,24578
2019-08-12,24580
2019-08-13,24597
2019-08-15,24603
2019-08-16,24618
2019-08-19,24621
2019-08-20,24634
2019-08-21,24640
2019-08-22,24649
2019-08-23,24657
2019-08-26,24666
2019-08-27,24670
2019-08-28,24681
2019-08-30,24691
2019-08-31,24692
2019-09-03,24695
2019-09-04,24699
2019-09-05,24708
2019-09-06,24720
2019-09-08,24721
2019-09-09,24748
2019-09-10,24751
2019-09-11,24759
2019-09-12,24760
2019-09-13,24763
2019-09-16,24764
2019-09-17,24775
2019-09-18,24777
2019-09-19,24787
2019-09-20,24791
2019-09-23,24794
2019-09-24,24799
2019-09-25,24806
2019-09-26,24809
2019-09-27,24821
2019-09-29,24822
2019-09-30,24827
2019-10-01,24830
2019-10-02,24836
2019-10-03,24838
2019-10-07,24845
2019-10-08,24853
2019-10-10,24857
2019-10-11,24863
2019-10-14,24864
2019-10-15,24866
2019-10-16,24867
2019-10-17,24884
2019-10-18,24895
2019-10-21,24897
2019-10-22,24899
2019-10-23,24902
2019-10-24,24922
2019-10-28,24932
2019-10-29,24936
2019-10-30,24940
2019-10-31,24946
2019-11-01,24949
2019-11-02,24951
2019-11-03,24952
2019-11-04,24954
2019-11-05,24958
2019-11-06,24973
2019-11-07,24981
2019-11-08,24998
2019-11-11,25005
2019-11-13,25013
2019-11-14,25017
2019-11-15,25023
2019-11-17,25026
2019-11-18,25035
2019-11-19,25039
2019-11-20,25043
2019-11-21,25056
2019-11-22,25058
2019-11-25,25063
2019-11-26,25065
2019-11-29,25066
2019-12-02,25074
2019-12-03,25091
2019-12-04,25098
2019-12-05,25114
2019-12-06,25126
2019-12-09,25132
2019-12-10,25143
2019-12-11,25148
2019-12-12,25158
2019-12-13,25159
2019-12-16,25162
2019-12-17,25170
2019-12-18,25171
2019-12-19,25174
2019-12-20,25176
2019-12-24,25177
2020-01-06,25183
2020-01-07,25197
2020-01-08,25203
2020-01-09,25204
2020-01-10,25221
2020-01-13,25238
2020-01-14,25243
2020-01-15,25246
2020-01-17,25247
2020-01-21,25252
2020-01-22,25261
2020-01-23,25263
2020-01-24,25267
2020-01-28,25275
2020-01-30,25278
2020-01-31,25280
2020-02-03,25284
2020-02-04,25290
2020-02-05,25298
2020-02-06,25307
2020-02-10,25310
2020-02-11,25312
2020-02-12,25322
2020-02-13,25354
2020-02-14,25379
2020-02-18,25392
2020-02-19,25410
2020-02-20,25415
2020-02-24,25416
2020-02-25,25426
2020-02-26,25427
2020-03-02,25433
2020-03-03,25447
2020-03-04,25455
2020-03-05,25463
2020-03-06,25466
2020-03-08,25467
2020-03-09,25474
2020-03-10,25496
2020-03-11,25503
2020-03-12,25509
2020-03-13,25515
2020-03-16,25524
2020-03-17,25528
2020-03-18,25533
2020-03-19,25538
2020-03-20,25540
2020-03-23,25543
2020-03-24,25546
2020-03-25,25578
2020-03-26,25584
2020-03-27,25603
2020-03-31,25607
2020-04-01,25614
2020-04-02,25629
2020-04-03,25640
2020-04-04,25641
2020-04-05,25643
2020-04-06,25709
2020-04-07,25718
2020-04-08,25729
2020-04-09,25741
2020-04-10,25751
2020-04-12,25754
2020-04-13,25770
2020-04-14,25776
2020-04-15,25781
2020-04-16,25786
2020-04-17,25788
2020-04-18,25789
2020-04-20,25792
2020-04-21,25801
2020-04-22,25807
2020-04-23,25830
2020-04-24,25834
2020-04-25,25837
2020-04-26,25838
2020-04-27,25845
2020-04-28,25851
2020-04-29,25852
2020-04-30,25860
2020-05-01,25862
2020-05-03,25863
2020-05-04,25868
2020-05-05,25876
2020-05-06,25881
2020-05-07,25898
2020-05-08,25905
2020-05-11,25911
2020-05-12,25919
2020-05-13,25949
2020-05-14,25962
2020-05-15,25966
2020-05-16,25967
2020-05-18,25974
2020-05-19,25982
2020-05-20,25993
2020-05-21,26004
2020-05-22,26005
2020-05-25,26007
2020-05-26,26011
2020-05-27,26014
2020-05-28,26041
2020-05-29,26057
2020-05-30,26058
2020-05-31,26059
2020-06-01,26068
2020-06-02,26070
2020-06-03,26077
2020-06-04,26091
2020-06-05,26105
2020-06-06,26108
2020-06-08,26122
2020-06-09,26124
2020-06-10,26134
2020-06-11,26153
2020-06-12,26167
2020-06-13,26168
2020-06-15,26175
2020-06-16,26192
2020-06-17,26213
2020-06-18,26224
2020-06-22,26234
2020-06-23,26238
2020-06-24,26262
2020-06-25,26282
2020-06-26,26293
2020-06-29,26303
2020-06-30,26306
2020-07-01,26324
2020-07-02,26327
2020-07-06,26328
2020-07-07,26340
2020-07-08,26350
2020-07-09,26352
2020-07-10,26356
2020-07-13,26361
2020-07-14,26365
2020-07-15,26366
2020-07-16,26369
2020-07-17,26372
2020-07-20,26384
2020-07-21,26392
2020-07-22,26397
2020-07-23,26408
2020-07-24,26412
2020-07-28,26413
2020-07-30,26415
2020-07-31,26421
2020-08-03,26422
2020-08-05,26424
2020-08-06,26426
2020-08-07,26433
2020-08-10,26446
2020-08-11,26465
2020-08-12,26478
2020-08-13,26483
2020-08-14,26492
2020-08-17,26495
2020-08-18,26502
2020-08-19,26521
2020-08-20,26525
2020-08-21,26528
2020-08-24,26536
2020-08-25,26548
2020-08-26,26560
2020-08-27,26564
2020-08-28,26575
2020-08-31,26580
2020-09-01,26594
2020-09-02,26605
2020-09-03,26611
2020-09-04,26619
2020-09-08,26637
2020-09-09,26647
2020-09-10,26677
2020-09-11,26687
2020-09-14,26697
2020-09-15,26705
2020-09-16,26720
2020-09-17,26744
2020-09-18,26747
2020-09-21,26757
2020-09-22,26780
2020-09-23,26794
2020-09-24,26822
2020-09-25,26839
2020-09-28,26850
2020-09-29,26875
2020-09-30,26897
2020-10-01,26919
2020-10-02,26939
2020-10-03,26940
2020-10-04,26941
2020-10-05,26964
2020-10-06,26976
2020-10-07,26993
2020-10-08,27007
2020-10-09,27017
2020-10-10,27018
2020-10-12,27035
2020-10-13,27046
2020-10-14,27076
2020-10-15,27092
2020-10-16,27098
2020-10-18,27099
2020-10-19,27119
2020-10-20,27129
2020-10-21,27147
2020-10-22,27159
2020-10-23,27172
2020-10-26,27197
2020-10-27,27202
2020-10-28,27232
2020-10-29,27239
2020-10-30,27245
2020-10-31,27246
2020-11-02,27255
2020-11-03,27256
2020-11-04,27266
2020-11-05,27272
2020-11-06,27283
2020-11-07,27284
2020-11-09,27289
2020-11-10,27291
2020-11-11,27300
2020-11-12,27302
2020-11-13,27311
2020-11-15,27312
2020-11-16,27321
2020-11-17,27331
2020-11-18,27347
2020-11-19,27352
2020-11-20,27359
2020-11-23,27360
2020-11-25,27361
2020-11-26,27362
2020-11-30,27370
2020-12-01,27381
2020-12-02,27481
2020-12-03,27497
2020-12-04,27504
2020-12-06,27509
2020-12-07,27517
2020-12-08,27526
2020-12-09,27529
2020-12-10,27546
2020-12-11,27555
2020-12-14,27560
2020-12-15,27565
2020-12-17,27579
2020-12-18,27585
2020-12-27,27586
2021-01-04,27590
2021-01-05,27597
2021-01-06,27602
2021-01-07,27610
2021-01-08,27618
2021-01-09,27619
2021-01-11,27634
2021-01-12,27649
2021-01-13,27680
2021-01-14,27693
2021-01-15,27694
2021-01-16,27695
2021-01-19,27702
2021-01-20,27707
2021-01-21,27711
2021-01-22,27730
2021-01-25,27735
2021-01-26,27744
2021-01-27,27753
2021-01-28,27755
2021-01-29,27759
2021-02-01,27761
2021-02-02,27767
2021-02-03,27771
2021-02-04,27775
2021-02-05,27783
2021-02-08,27787
2021-02-09,27792
2021-02-10,27800
2021-02-11,27810
2021-02-12,27825
2021-02-15,27828
2021-02-16,27853
2021-02-17,27860
2021-02-18,27880
2021-02-19,27892
2021-02-21,27893
2021-02-22,27908
2021-02-23,27922
2021-02-24,27941
2021-02-25,27947
2021-02-26,27950
2021-03-01,27951
2021-03-04,27954
2021-03-05,27957
2021-03-08,27961
2021-03-09,27963
2021-03-10,27968
2021-03-11,27971
2021-03-12,27980
2021-03-15,27988
2021-03-16,27996
2021-03-17,28003
2021-03-18,28005
2021-03-21,28006
2021-03-22,28023
2021-03-23,28029
2021-03-24,28031
2021-03-25,28037
2021-03-26,28043
2021-03-29,28047
2021-03-30,28055
2021-03-31,28061
2021-04-01,28066
2021-04-05,28069
2021-04-06,28076
2021-04-07,28078
2021-04-08,28080
2021-04-09,28081
2021-04-10,28084
2021-04-12,28088
2021-04-13,28090
2021-04-14,28096
2021-04-15,28102
2021-04-16,28111
2021-04-19,28118
2021-04-20,28122
2021-04-21,28131
2021-04-22,28134
2021-04-23,28140
2021-04-26,28143
2021-04-27,28146
2021-04-28,28151
2021-04-29,28155
2021-04-30,28162
2021-05-02,28163
2021-05-03,28171
2021-05-04,28182
2021-05-05,28186
2021-05-06,28190
2021-05-07,28197
2021-05-10,28205
2021-05-11,28209
2021-05-12,28222
2021-05-13,28229
2021-05-14,28234
2021-05-17,28271
2021-05-18,28284
2021-05-19,28295
2021-05-20,28300
2021-05-22,28301
2021-05-23,28302
2021-05-24,28305
2021-05-25,28312
2021-05-26,28319
2021-05-27,28322
2021-05-28,28327
2021-05-29,28328
2021-06-02,28337
2021-06-03,28347
2021-06-07,28349
2021-06-08,28354
2021-06-09,28359
2021-06-10,28363
2021-06-11,28364
2021-06-14,28369
2021-06-15,28370
2021-06-16,28372
2021-06-17,28375
2021-06-18,28381
2021-06-20,28382
2021-06-21,28387
2021-06-22,28390
2021-06-24,28391
2021-06-25,28399
2021-06-28,28411
2021-06-29,28418
2021-06-30,28433
2021-07-01,28447
2021-07-02,28459
2021-07-06,28461
2021-07-07,28484
2021-07-09,28512
2021-07-12,28514
2021-07-13,28521
2021-07-14,28534
2021-07-15,28541
2021-07-16,28554
2021-07-19,28558
2021-07-20,28571
2021-07-21,28588
2021-07-22,28589
2021-07-23,28617
2021-07-24,28621
2021-07-26,28628
2021-07-27,28632
2021-07-28,28644
2021-07-29,28648
2021-07-30,28699
2021-08-02,28701
2021-08-03,28702
2021-08-05,28705
2021-08-06,28707
2021-08-09,28709
2021-08-10,28718
2021-08-11,28721
2021-08-12,28723
2021-08-13,28726
2021-08-16,28728
2021-08-17,28735
2021-08-18,28748
2021-08-19,28756
2021-08-20,28768
2021-08-23,28783
2021-08-24,28784
2021-08-25,28785
2021-08-27,28786
2021-08-30,28797
2021-08-31,28800
2021-09-01,28808
2021-09-02,28810
2021-09-03,28819
2021-09-07,28823
2021-09-08,28826
2021-09-09,28832
2021-09-10,28843
2021-09-11,28844
2021-09-13,28853
2021-09-14,28856
2021-09-15,28859
2021-09-16,28868
2021-09-17,28874
2021-09-20,28883
2021-09-21,28885
2021-09-22,28895
2021-09-23,28905
2021-09-24,28915
2021-09-27,28918
2021-09-28,28922
2021-09-29,28926
2021-09-30,28928
2021-10-01,28934
2021-10-02,28935
2021-10-04,28938
2021-10-05,28944
2021-10-06,28948
2021-10-07,28952
2021-10-08,28962
2021-10-11,28963
2021-10-12,28977
2021-10-13,28988
2021-10-14,28991
2021-10-15,28993
2021-10-18,28996
2021-10-19,29000
2021-10-20,29006
2021-10-21,29010
2021-10-22,29011
2021-10-23,29012
2021-10-25,29018
2021-10-26,29020
2021-10-28,29109
2021-10-29,29117
2021-11-01,29148
2021-11-02,29162
2021-11-03,29172
2021-11-04,29173
2021-11-05,29176
2021-11-08,29180
2021-11-09,29182
2021-11-10,29183
2021-11-11,29195
2021-11-12,29196
2021-11-14,29197
2021-11-15,29206
2021-11-16,29216
2021-11-17,29237
2021-11-18,29240
2021-11-19,29246
2021-11-22,29251
2021-11-23,29253
2021-11-24,29255
2021-11-25,29257
2021-11-26,29258
2021-11-29,29260
2021-11-30,29265
2021-12-01,29274
2021-12-03,29279
2021-12-06,29282
2021-12-07,29287
2021-12-08,29313
2021-12-09,29318
2021-12-13,29320
2021-12-14,29329
2021-12-15,29332
2021-12-16,29334
2021-12-17,29343
2021-12-20,29348
2021-12-21,29360
2021-12-22,29365
2021-12-27,29367
2021-12-30,29368
2022-01-01,29369
2022-01-03,29371
2022-01-04,29385
2022-01-05,29396
2022-01-06,29402
2022-01-07,29405
2022-01-08,29406
2022-01-10,29416
2022-01-11,29420
2022-01-12,29421
2022-01-13,29424
2022-01-17,29426
2022-01-18,29433
2022-01-19,29437
2022-01-20,29443
2022-01-21,29446
2022-01-24,29454
2022-01-25,29455
2022-01-26,29484
2022-01-27,29493
2022-01-28,29500
2022-01-31,29506
2022-02-01,29507
2022-02-02,29509
2022-02-03,29512
2022-02-04,29513
2022-02-07,29526
2022-02-08,29529
2022-02-09,29537
2022-02-10,29542
2022-02-14,29544
2022-02-15,29546
2022-02-16,29547
2022-02-19,29549
2022-02-18,29551
2022-02-22,29554
2022-02-23,29555
2022-02-24,29573
2022-02-25,29577
2022-03-01,29580
2022-03-02,29582
2022-03-04,29597
2022-03-07,29599
2022-03-08,29602
2022-03-09,29604
2022-03-10,29613
2022-03-11,29625
2022-03-14,29632
2022-03-15,29640
2022-03-16,29644
2022-03-17,29653
2022-03-18,29657
2022-03-21,29661
2022-03-22,29663
2022-03-23,29667
2022-03-24,29668
2022-03-25,29677
2022-03-26,29680
2022-03-28,29684
2022-03-29,29687
2022-03-30,29704
2022-03-31,29711
2022-04-01,29716
2022-04-04,29726
2022-04-05,29728
2022-04-06,29735
2022-04-07,29746
2022-04-08,29748
2022-04-11,29758
2022-04-12,29760
2022-04-13,29775
2022-04-14,29783
2022-04-15,29787
2022-04-19,29789
2022-04-20,29829
2022-04-21,29832
2022-04-22,29842
2022-04-25,29847
2022-04-26,29860
2022-04-27,29877
2022-04-28,29883
2022-04-29,29886
2022-05-02,29891
2022-05-03,29897
2022-05-04,29898
2022-05-05,29902
2022-05-06,29905
2022-05-07,29906
2022-05-09,29910
2022-05-11,29912
2022-05-13,29913
2022-05-15,29914
2022-05-16,29920
2022-05-17,29922
2022-05-18,29949
2022-05-19,29951
2022-05-20,29961
2022-05-21,29962
2022-05-23,29969
2022-05-24,29973
2022-05-25,29975
2022-05-26,29976
2022-05-27,29983
2022-05-30,29985
2022-05-31,29992
2022-06-01,30003
2022-06-02,30006
2022-06-03,30008
2022-06-06,30013
2022-06-07,30017
2022-06-08,30031
2022-06-09,30035
2022-06-10,30038
2022-06-11,30039
2022-06-13,30050
2022-06-14,30054
2022-06-15,30056
2022-06-16,30062
2022-06-17,30075
2022-06-19,30076
2022-06-20,30079
2022-06-21,30083
2022-06-22,30088
2022-06-23,30098
2022-06-24,30100
2022-06-27,30117
2022-06-28,30120
2022-06-29,30122
2022-06-30,30142
2022-07-01,30152
2022-07-02,30153
2022-07-05,30163
2022-07-06,30179
2022-07-07,30183
2022-07-08,30188
2022-07-11,30189
2022-07-12,30193
2022-07-14,30197
2022-07-15,30200
2022-07-18,30201
2022-07-19,30202
2022-07-20,30208
2022-07-21,30210
2022-07-22,30225
2022-07-25,30233
2022-07-26,30234
2022-07-27,30237
2022-07-28,30240
2022-07-29,30249
2022-08-01,30257
2022-08-02,30267
2022-08-03,30271
2022-08-04,30273
2022-08-05,30277
2022-08-07,30278
2022-08-08,30282
2022-08-09,30295
2022-08-10,30298
2022-08-11,30299
2022-08-12,30303
2022-08-15,30304
2022-08-16,30313
2022-08-17,30321
2022-08-18,30326
2022-08-19,30334
2022-08-21,30335
2022-08-22,30339
2022-08-23,30341
2022-08-24,30345
2022-08-25,30350
2022-08-26,30375
2022-08-29,30386
2022-08-30,30394
2022-08-31,30406
2022-09-01,30407
2022-09-02,30409
2022-09-06,30410
2022-09-08,30411
2022-09-09,30414
2022-09-14,30420
2022-09-15,30422
2022-09-16,30424
2022-09-19,30430
2022-09-20,30438
2022-09-21,30443
2022-09-22,30451
2022-09-23,30462
2022-09-25,30463
2022-09-26,30471
2022-09-27,30472
2022-09-28,30473
2022-09-29,30477
2022-09-30,30480
2022-10-03,30483
2022-10-04,30491
2022-10-05,30497
2022-10-06,30506
2022-10-07,30508
2022-10-10,30509
2022-10-11,30514
2022-10-12,30518
2022-10-13,30523
2022-10-14,30532
2022-10-17,30541
2022-10-18,30543
2022-10-19,30554
2022-10-20,30562
2022-10-21,30563
2022-10-24,30575
2022-10-25,30582
2022-10-26,30583
2022-10-28,30588
2022-10-31,30591
2022-11-01,30600
2022-11-02,30610
2022-11-04,30612
2022-11-07,30613
2022-11-08,30615
2022-11-09,30619
2022-11-10,30620
2022-11-11,30624
2022-11-14,30625
2022-11-15,30627
2022-11-16,30628
2022-11-17,30633
2022-11-19,30634
2022-11-18,30641
2022-11-21,30651
2022-11-22,30659
2022-11-24,30660
2022-11-25,30662
2022-11-28,30664
2022-11-29,30673
2022-11-30,30676
2022-12-01,30681
2022-12-02,30686
2022-12-04,30687
2022-12-05,30692
2022-12-06,30693
2022-12-07,30699
2022-12-08,30700
2022-12-09,30702
2022-12-12,30707
2022-12-14,30711
2022-12-16,30718
2022-12-19,30719
2022-12-21,30724
2022-12-30,30725
2023-01-03,30726
2023-01-04,30730
2023-01-05,30734
2023-01-06,30735
2023-01-09,30753
2023-01-10,30755
2023-01-11,30761
2023-01-12,30764
2023-01-13,30768
2023-01-14,30769
2023-01-16,30772
2023-01-17,30775
2023-01-18,30780
2023-01-19,30788
2023-01-20,30799
2023-01-21,30800
2023-01-22,30801
2023-01-23,30804
2023-01-24,30806
2023-01-25,30818
2023-01-26,30823
2023-01-30,30825
2023-01-31,30829
2023-02-01,30833
2023-02-02,30834
2023-02-07,30841
2023-02-08,30844
2023-02-09,30848
2023-02-10,30853
2023-02-13,30861
2023-02-14,30872
2023-02-15,30875
2023-02-16,30876
2023-02-17,30881
2023-02-20,30886
2023-02-21,30893
2023-02-22,30894
2023-02-23,30900
2023-02-24,30902
2023-02-25,30903
2023-02-27,30905
2023-03-01,30907
2023-03-03,30908
2023-03-06,30921
2023-03-07,30922
2023-03-09,30927
2023-03-10,30931
2023-03-14,30938
2023-03-15,30942
2023-03-16,30945
2023-03-17,30948
2023-03-18,30950
2023-03-19,30951
2023-03-20,30957
2023-03-21,30963
2023-03-23,30966
2023-03-24,30967
2023-03-28,30974
2023-03-29,30975
2023-03-30,30978
2023-04-03,30980
2023-04-04,30981
2023-04-05,30990
2023-04-06,30994
2023-04-07,30995
2023-04-11,30998
2023-04-13,31001
2023-04-14,31004
2023-04-17,31007
2023-04-20,31008
2023-04-21,31014
